"ID","Incident Time","Source","Policies","Channel","Destination","Severity","Action","Maximum Matches","Transaction Size (KB)","Status",
"1264909","21 Aug. 2020, 10:27:00 PM GMT+0530","UmeshBhati","Poland PII","Endpoint HTTPS","sock176-mt1.pusher.com","Medium","Permitted","1","0.2","New",
"1265423","21 Aug. 2020, 10:26:42 PM GMT+0530","divyanigupta","Croatia PII; Poland PII","Endpoint HTTPS","www.linkedin.com","High","Permitted","16","24.7","New",
"1265314","21 Aug. 2020, 10:26:14 PM GMT+0530","paramjeet","Croatia PII","Endpoint HTTPS","logx.optimizely.com","Medium","Permitted","1","0.8","New",
"1265311","21 Aug. 2020, 10:26:14 PM GMT+0530","paramjeet","Croatia PII","Endpoint HTTPS","logx.optimizely.com","Medium","Permitted","1","1.3","New",
"1265308","21 Aug. 2020, 10:26:13 PM GMT+0530","paramjeet","Croatia PII","Endpoint HTTPS","logx.optimizely.com","Medium","Permitted","1","1.3","New",
"1265305","21 Aug. 2020, 10:26:13 PM GMT+0530","paramjeet","Croatia PII","Endpoint HTTPS","logx.optimizely.com","Medium","Permitted","1","1.3","New",
"1265302","21 Aug. 2020, 10:26:12 PM GMT+0530","paramjeet","Croatia PII","Endpoint HTTPS","logx.optimizely.com","Medium","Permitted","1","0.8","New",
"1265253","21 Aug. 2020, 10:26:11 PM GMT+0530","paramjeet","Croatia PII","Endpoint HTTPS","logx.optimizely.com","Medium","Permitted","1","0.8","New",
"1265250","21 Aug. 2020, 10:26:10 PM GMT+0530","paramjeet","Croatia PII","Endpoint HTTPS","logx.optimizely.com","Medium","Permitted","1","0.8","New",
"1265440","21 Aug. 2020, 10:25:51 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","53.1","New",
"1265437","21 Aug. 2020, 10:25:50 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","unagi.amazon.in","Medium","Permitted","1","53","New",
"1265209","21 Aug. 2020, 10:25:50 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","54","New",
"1264899","21 Aug. 2020, 10:25:19 PM GMT+0530","amitjain","Password files","Endpoint application (File Access)","iCloud","Medium","Permitted","0","6.7","New",
"1265413","21 Aug. 2020, 10:24:31 PM GMT+0530","amitjain","Password files","Endpoint application (File Access)","iCloud","Medium","Permitted","0","6.7","New",
"1265295","21 Aug. 2020, 10:24:20 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","2","46.9","New",
"1265218","21 Aug. 2020, 10:24:05 PM GMT+0530","divyanigupta","Croatia PII; Poland PII","Endpoint HTTPS","www.linkedin.com","High","Permitted","16","35.8","New",
"1265181","21 Aug. 2020, 10:24:01 PM GMT+0530","divyanigupta","Poland PII","Endpoint HTTPS","www.linkedin.com","Medium","Permitted","1","6.6","New",
"1265174","21 Aug. 2020, 10:24:01 PM GMT+0530","divyanigupta","Croatia PII; Poland PII","Endpoint HTTPS","www.linkedin.com","High","Permitted","13","44.1","New",
"1264893","21 Aug. 2020, 10:23:14 PM GMT+0530","nishantbaranwal","Slovakia PII","Endpoint HTTPS","www.linkedin.com","Medium","Permitted","1","8.2","New",
"1265366","21 Aug. 2020, 10:22:40 PM GMT+0530","iqbal","Source code","Endpoint application (File Access)","Microsoft Office Outlook","Medium","Permitted","6","662.1","New",
"1265363","21 Aug. 2020, 10:22:36 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","61","New",
"1265131","21 Aug. 2020, 10:22:32 PM GMT+0530","divyanigupta","Croatia PII; Poland PII","Endpoint HTTPS","www.linkedin.com","High","Permitted","17","39.9","New",
"1265048","21 Aug. 2020, 10:22:19 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","4.3","New",
"1265045","21 Aug. 2020, 10:22:17 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","7.6","New",
"1265040","21 Aug. 2020, 10:22:15 PM GMT+0530","iqbal","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","6","662.1","New",
"1264972","21 Aug. 2020, 10:22:00 PM GMT+0530","mohanpandey","Source code","Endpoint application (File Access)","Safari","Medium","Permitted","6","662.1","New",
"1264969","21 Aug. 2020, 10:21:59 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","59.6","New",
"1265166","21 Aug. 2020, 10:21:50 PM GMT+0530","it","Poland PII","Endpoint HTTPS","api-js.mixpanel.com","High","Permitted","3","13.3","New",
"1264887","21 Aug. 2020, 10:21:26 PM GMT+0530","it","Poland PII","Endpoint HTTPS","api-js.mixpanel.com","Medium","Permitted","1","1.4","New",
"1265100","21 Aug. 2020, 10:21:06 PM GMT+0530","mohanpandey","Source code","Endpoint application (File Access)","Microsoft Office Outlook","Medium","Permitted","6","662.1","New",
"1265095","21 Aug. 2020, 10:21:06 PM GMT+0530","mohanpandey","Source code","Endpoint application (File Access)","iCloud","Medium","Permitted","6","662.1","New",
"1265030","21 Aug. 2020, 10:20:11 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","16.7","New",
"1265027","21 Aug. 2020, 10:20:06 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","2","62","New",
"1264959","21 Aug. 2020, 10:19:55 PM GMT+0530","paramjeet","GitHUB; Poland PII","Endpoint HTTPS","api.github.com","High","Permitted","2","17.6","New",
"1265156","21 Aug. 2020, 10:19:42 PM GMT+0530","paramjeet","GitHUB; Poland PII","Endpoint HTTPS","api.github.com","High","Permitted","2","13.3","New",
"1264868","21 Aug. 2020, 10:19:29 PM GMT+0530","jaskeeratsingh","Poland PII","Endpoint HTTPS","www.google-analytics.com","Medium","Permitted","1","0.6","New",
"1264863","21 Aug. 2020, 10:19:23 PM GMT+0530","saranshnagpal","Source code","Endpoint application (File Access)","Safari","Medium","Permitted","6","662.1","New",
"1265077","21 Aug. 2020, 10:19:03 PM GMT+0530","vishalnigam","Source code","Endpoint application (File Access)","Microsoft Office Outlook","Medium","Permitted","6","662.1","New",
"1265014","21 Aug. 2020, 10:18:51 PM GMT+0530","divyanigupta","Croatia PII; Poland PII","Endpoint HTTPS","www.linkedin.com","Medium","Permitted","2","17.9","New",
"1265011","21 Aug. 2020, 10:18:47 PM GMT+0530","shubhambatra","Croatia PII","Endpoint HTTPS","atv-ps-eu.primevideo.com","Medium","Permitted","1","11.2","New",
"1264945","21 Aug. 2020, 10:17:55 PM GMT+0530","piyushgurnule","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","1","New",
"1264942","21 Aug. 2020, 10:17:55 PM GMT+0530","it","Poland PII","Endpoint HTTPS","bam.eu01.nr-data.net","Medium","Permitted","2","38.5","New",
"1264937","21 Aug. 2020, 10:17:53 PM GMT+0530","ts","Croatia PII; Poland PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","63.7","New",
"1265140","21 Aug. 2020, 10:17:47 PM GMT+0530","piyushgurnule","Slovakia PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","1","New",
"1265137","21 Aug. 2020, 10:17:46 PM GMT+0530","piyushgurnule","Slovakia PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","44.5","New",
"1264758","21 Aug. 2020, 10:17:42 PM GMT+0530","it","Source code","Endpoint HTTPS","heatmaps.notifyvisitors.com","Medium","Permitted","3","1945.6","New",
"1264857","21 Aug. 2020, 10:17:35 PM GMT+0530","piyushgurnule","Croatia PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","1","New",
"1265061","21 Aug. 2020, 10:17:16 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","2","13.5","New",
"1264606","21 Aug. 2020, 10:17:15 PM GMT+0530","it","Slovakia PII; Poland PII","Endpoint HTTPS","bam.eu01.nr-data.net","Medium","Permitted","2","28.3","New",
"1264601","21 Aug. 2020, 10:17:12 PM GMT+0530","ts","Croatia PII; Poland PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","59.7","New",
"1265000","21 Aug. 2020, 10:17:03 PM GMT+0530","it","Source code","Endpoint HTTPS","heatmaps.notifyvisitors.com","Medium","Permitted","3","1546.3","New",
"1264928","21 Aug. 2020, 10:16:51 PM GMT+0530","ts","Poland PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","53.9","New",
"1264925","21 Aug. 2020, 10:16:42 PM GMT+0530","ts","Croatia PII","Endpoint HTTPS","fls-eu.amazon.in","Medium","Permitted","1","53.7","New",
"1264752","21 Aug. 2020, 10:15:59 PM GMT+0530","it","Poland PII","Endpoint HTTPS","firestore.googleapis.com","Medium","Permitted","1","1.1","New",
"1264583","21 Aug. 2020, 10:14:51 PM GMT+0530","it","Source code","Endpoint application (File Access)","Microsoft Office Excel","Medium","Permitted","6","662.1","New",
"1264535","21 Aug. 2020, 10:14:18 PM GMT+0530","it8","Croatia PII","Endpoint HTTPS","graph.instagram.com","Medium","Permitted","1","0.7","New",
"1264532","21 Aug. 2020, 10:14:15 PM GMT+0530","it8","Croatia PII","Endpoint HTTPS","graph.instagram.com","Medium","Permitted","1","0.6","New",
"1264529","21 Aug. 2020, 10:14:15 PM GMT+0530","it8","Croatia PII","Endpoint HTTPS","graph.instagram.com","Medium","Permitted","1","0.7","New",
"1264526","21 Aug. 2020, 10:14:15 PM GMT+0530","it8","Croatia PII","Endpoint HTTPS","graph.instagram.com","Medium","Permitted","1","0.6","New",
"1264914","21 Aug. 2020, 10:13:26 PM GMT+0530","amitkhandelwal","Poland PII","Endpoint HTTPS","inc-word-view.officeapps.live.com","Medium","Permitted","2","33.3","New",
"1264911","21 Aug. 2020, 10:13:25 PM GMT+0530","amitkhandelwal","Slovakia PII","Endpoint HTTPS","inc-word-view.officeapps.live.com","Medium","Permitted","2","11.2","New",
"1264743","21 Aug. 2020, 10:12:57 PM GMT+0530","amitkhandelwal","Source code","Endpoint HTTPS","inc-word-view.officeapps.live.com","Medium","Permitted","2","13.1","New",
"1264682","21 Aug. 2020, 10:12:28 PM GMT+0530","it","Source code","Endpoint application (File Access)","Microsoft Office Excel","Medium","Permitted","6","662.1","New",
"1264678","21 Aug. 2020, 10:12:22 PM GMT+0530","it","Source code","Endpoint HTTPS","heatmaps.notifyvisitors.com","Medium","Permitted","3","1955.9","New",
"1264575","21 Aug. 2020, 10:11:49 PM GMT+0530","it","Poland PII","Endpoint HTTPS","api-js.mixpanel.com","High","Permitted","3","13.3","New",
"1264520","21 Aug. 2020, 10:11:26 PM GMT+0530","it","Poland PII","Endpoint HTTPS","api-js.mixpanel.com","Medium","Permitted","1","1.4","New",
"1264818","21 Aug. 2020, 10:11:12 PM GMT+0530","it","Source code","Endpoint application (File Access)","Microsoft Office Outlook","Medium","Permitted","6","662.1","New",
"1264725","21 Aug. 2020, 10:10:35 PM GMT+0530","it","Source code","Endpoint application (File Access)","Lotus Notes","Medium","Permitted","6","662.1","New",
"1264666","21 Aug. 2020, 10:10:01 PM GMT+0530","it","Poland PII","Endpoint HTTPS","api.github.com","Medium","Permitted","1","9.5","New",
"1264663","21 Aug. 2020, 10:09:52 PM GMT+0530","it","Poland PII","Endpoint HTTPS","api.github.com","Medium","Permitted","1","8","New",
"1264660","21 Aug. 2020, 10:09:52 PM GMT+0530","it","Poland PII","Endpoint HTTPS","www.google-analytics.com","Medium","Permitted","1","0.3","New",
"1264569","21 Aug. 2020, 10:09:50 PM GMT+0530","it","Croatia PII","Endpoint HTTPS","api.github.com","Medium","Permitted","1","10.1","New",
"1264508","21 Aug. 2020, 10:09:39 PM GMT+0530","it","Croatia PII; Poland PII","Endpoint HTTPS","api.github.com","Medium","Permitted","1","6.9","New",
"1264505","21 Aug. 2020, 10:09:39 PM GMT+0530","it","Poland PII","Endpoint HTTPS","www.google-analytics.com","Medium","Permitted","1","0.3","New",
"1264812","21 Aug. 2020, 10:09:06 PM GMT+0530","varunnaik","Poland PII","Endpoint HTTPS","www.google.com","Medium","Permitted","1","15.5","New",
"1264718","21 Aug. 2020, 10:08:44 PM GMT+0530","it","Croatia PII","Endpoint HTTPS","ct.pinterest.com","Medium","Permitted","1","0.2","New",
"1264650","21 Aug. 2020, 10:08:33 PM GMT+0530","it","Croatia PII","Endpoint HTTPS","europe-west1-hm-group.cloudfunctions.net","Medium","Permitted","1","0.3","New",
"1264647","21 Aug. 2020, 10:08:32 PM GMT+0530","kavitaverma","Austria PII","Endpoint HTTPS","www.netflix.com","Medium","Permitted","1","9.1","New",
"1264563","21 Aug. 2020, 10:08:21 PM GMT+0530","it","Croatia PII","Endpoint HTTPS","www2.hm.com","Medium","Permitted","1","1.8","New",
"1264496","21 Aug. 2020, 10:08:09 PM GMT+0530","it","Croatia PII","Endpoint HTTPS","www2.hm.com","Medium","Permitted","1","1.4","New",
"1264493","21 Aug. 2020, 10:08:02 PM GMT+0530","kavitaverma","Austria PII","Endpoint HTTPS","www.netflix.com","Medium","Permitted","1","17.2","New",
"1264794","21 Aug. 2020, 10:07:40 PM GMT+0530","it","Source code","Endpoint application (File Access)","Safari","Medium","Permitted","6","662.1","New",
"1264702","21 Aug. 2020, 10:07:31 PM GMT+0530","kavitaverma","Austria PII","Endpoint HTTPS","www.netflix.com","Medium","Permitted","1","9.1","New",
"1264697","21 Aug. 2020, 10:07:28 PM GMT+0530","nitinchoudhary","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1264692","21 Aug. 2020, 10:07:23 PM GMT+0530","nitinchoudhary","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1264635","21 Aug. 2020, 10:07:20 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","3.8","New",
"1264632","21 Aug. 2020, 10:07:19 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","3.8","New",
"1264629","21 Aug. 2020, 10:07:13 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","3.8","New",
"1264548","21 Aug. 2020, 10:07:09 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","3.8","New",
"1264545","21 Aug. 2020, 10:07:08 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","3.7","New",
"1264542","21 Aug. 2020, 10:07:07 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","1.5","New",
"1264539","21 Aug. 2020, 10:07:02 PM GMT+0530","kavitaverma","Austria PII","Endpoint HTTPS","www.netflix.com","Medium","Permitted","1","10.8","New",
"1264474","21 Aug. 2020, 10:06:56 PM GMT+0530","it","GitHUB","Endpoint HTTPS","api.github.com","High","Permitted","1","16.8","New",
"1264469","21 Aug. 2020, 10:06:54 PM GMT+0530","nitinchoudhary","Source code","Endpoint application (File Access)","Safari","Medium","Permitted","6","662.1","New",
"1264769","21 Aug. 2020, 10:06:51 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","4.5","New",
"1264766","21 Aug. 2020, 10:06:49 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","1.4","New",
"1264761","21 Aug. 2020, 10:06:48 PM GMT+0530","nitinchoudhary","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1264306","21 Aug. 2020, 10:06:48 PM GMT+0530","nitinchoudhary","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1264303","21 Aug. 2020, 10:06:47 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","1.1","New",
"1264300","21 Aug. 2020, 10:06:46 PM GMT+0530","imranbeg","Poland PII","Endpoint HTTPS","www.facebook.com","Medium","Permitted","1","1.1","New",
"1264223","21 Aug. 2020, 10:06:33 PM GMT+0530","it","GitHUB; Croatia PII; Poland PII","Endpoint HTTPS","api.github.com","High","Permitted","3","23.2","New",
"1264220","21 Aug. 2020, 10:06:31 PM GMT+0530","kavitaverma","Austria PII","Endpoint HTTPS","www.netflix.com","Medium","Permitted","1","9.1","New",
"1264373","21 Aug. 2020, 10:06:30 PM GMT+0530","abhishekpuppalwar","Source code","Endpoint application (File Access)","Safari","Medium","Permitted","6","662.1","New",
"1264368","21 Aug. 2020, 10:06:24 PM GMT+0530","abhishekpuppalwar","Source code","Endpoint application (File Access)","Safari","Medium","Permitted","6","662.1","New",
